사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022010200100040,2022년 1월 2일 09시,일요일,경기도 용인시 기흥구 고매동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,32세,경상
2022010200100107,2022년 1월 2일 13시,일요일,경기도 용인시 수지구 동천동,경상사고,0,0,8,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,49세,경상
2022010200100204,2022년 1월 2일 16시,일요일,경기도 용인시 처인구 양지면,중상사고,0,2,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,승용,남,62세,상해없음,승용,남,40세,중상
2022010300100335,2022년 1월 3일 15시,월요일,경기도 용인시 기흥구 상갈동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,66세,부상신고,승용,남,41세,상해없음
2022010400100365,2022년 1월 4일 17시,화요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,승용,남,40세,경상
2022010500100065,2022년 1월 5일 08시,수요일,경기도 용인시 기흥구 상갈동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,66세,경상
2022010600100078,2022년 1월 6일 08시,목요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,특수,남,53세,경상
2022010700100530,2022년 1월 7일 20시,금요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,46세,경상
2022010800100033,2022년 1월 8일 05시,토요일,경기도 용인시 기흥구 언남동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,보행자,여,79세,사망
2022010900100338,2022년 1월 9일 23시,일요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,39세,상해없음,승용,남,60세,상해없음
2022011100100147,2022년 1월 11일 10시,화요일,경기도 용인시 기흥구 공세동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,28세,경상
2022011300100047,2022년 1월 13일 07시,목요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,44세,경상
2022011400100221,2022년 1월 14일 12시,금요일,경기도 용인시 수지구 성복동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 교량,승용,여,45세,상해없음,승용,남,31세,경상
2022011400100327,2022년 1월 14일 15시,금요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,남,41세,경상
2022011500100079,2022년 1월 15일 09시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,8,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,45세,경상
2022012000100151,2022년 1월 20일 11시,목요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,47세,상해없음,승용,남,34세,경상
2022012000100348,2022년 1월 20일 17시,목요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,42세,부상신고,화물,남,42세,경상
2022012100100256,2022년 1월 21일 12시,금요일,경기도 용인시 기흥구 보정동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,32세,경상
2022012300100028,2022년 1월 23일 06시,일요일,경기도 용인시 기흥구 공세동,중상사고,0,1,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,경상,,,,
2022012300100149,2022년 1월 23일 14시,일요일,경기도 용인시 기흥구 공세동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,여,51세,경상
2022012500100073,2022년 1월 25일 08시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,46세,경상
2022012500100540,2022년 1월 25일 22시,화요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,50세,상해없음,승용,남,42세,상해없음
2022013100100032,2022년 1월 31일 08시,월요일,경기도 용인시 처인구 유방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,화물,남,46세,경상
2022020200100020,2022년 2월 2일 04시,수요일,경기도 용인시 기흥구 마북동,중상사고,0,3,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,51세,중상
2022020500100264,2022년 2월 5일 18시,토요일,경기도 용인시 처인구 유방동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,46세,상해없음
2022020600100152,2022년 2월 6일 16시,일요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,여,35세,경상
2022020800100266,2022년 2월 8일 15시,화요일,경기도 용인시 기흥구 고매동,중상사고,0,1,2,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,맑음,기타 - 기타,화물,남,58세,상해없음,승용,남,58세,경상
2022021100100257,2022년 2월 11일 15시,금요일,경기도 용인시 기흥구 하갈동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,42세,상해없음,승합,남,44세,경상
2022021100100451,2022년 2월 11일 20시,금요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,여,45세,경상
2022021200100013,2022년 2월 12일 01시,토요일,경기도 용인시 기흥구 공세동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,서리/결빙,맑음,단일로 - 기타,화물,남,43세,중상,승용,남,41세,상해없음
2022021500100009,2022년 2월 15일 04시,화요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,기타불명,기타불명,미분류,기타불명
2022021500100139,2022년 2월 15일 12시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,화물,남,45세,경상
2022021600100036,2022년 2월 16일 07시,수요일,경기도 용인시 기흥구 보라동,중상사고,0,1,0,1,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,48세,부상신고
2022021800100222,2022년 2월 18일 13시,금요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,4,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,여,49세,부상신고
2022021900100342,2022년 2월 19일 19시,토요일,경기도 용인시 기흥구 동백동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,24세,부상신고
2022022000100098,2022년 2월 20일 12시,일요일,경기도 용인시 처인구 포곡읍,경상사고,0,0,3,4,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,경상,승용,남,29세,경상
2022022500100029,2022년 2월 25일 06시,금요일,경기도 용인시 기흥구 신갈동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,56세,중상,승용,남,51세,경상
2022022600100386,2022년 2월 26일 19시,토요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,27세,상해없음,승합,여,53세,경상
2022022600100450,2022년 2월 26일 21시,토요일,경기도 용인시 처인구 남사읍,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,젖음/습기,맑음,단일로 - 기타,화물,남,61세,부상신고,승합,남,41세,상해없음
2022022800100012,2022년 2월 28일 03시,월요일,경기도 용인시 수지구 신봉동,경상사고,0,0,1,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,28세,기타불명,승용,남,63세,경상
2022030100100293,2022년 3월 1일 19시,화요일,경기도 용인시 수지구 죽전동,경상사고,0,0,6,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,60세,경상
2022030600100138,2022년 3월 6일 14시,일요일,경기도 용인시 기흥구 보라동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,61세,상해없음
2022030700100014,2022년 3월 7일 04시,월요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,25세,상해없음,화물,남,53세,경상
2022032000100060,2022년 3월 20일 11시,일요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승합,남,43세,경상
2022032100100168,2022년 3월 21일 12시,월요일,경기도 용인시 처인구 고림동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,56세,상해없음,보행자,남,50세,경상
2022032500100042,2022년 3월 25일 07시,금요일,경기도 용인시 수지구 죽전동,경상사고,0,0,2,1,차대차 - 기타,차로위반,건조,맑음,기타 - 기타,승합,남,62세,경상,승용,남,24세,경상
2022032500100493,2022년 3월 25일 21시,금요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,56세,상해없음,승용,남,55세,경상
2022032600100099,2022년 3월 26일 09시,토요일,경기도 용인시 기흥구 동백동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,29세,상해없음,승용,남,46세,경상
2022032700100381,2022년 3월 27일 23시,일요일,경기도 용인시 기흥구 청덕동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,화물,남,41세,경상
2022032900100054,2022년 3월 29일 08시,화요일,경기도 용인시 처인구 고림동,부상신고사고,0,0,0,2,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,특수,남,53세,부상신고,승용,남,40세,부상신고
2022040100100151,2022년 4월 1일 11시,금요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,화물,남,39세,경상
2022040400100019,2022년 4월 4일 03시,월요일,경기도 용인시 처인구 포곡읍,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,52세,상해없음,승용,남,56세,부상신고
2022040400100094,2022년 4월 4일 08시,월요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,56세,상해없음,보행자,여,32세,경상
2022040400100483,2022년 4월 4일 20시,월요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,59세,경상
2022040500100375,2022년 4월 5일 17시,화요일,경기도 용인시 처인구 양지면,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,화물,남,43세,상해없음,화물,남,68세,상해없음
2022040600100032,2022년 4월 6일 05시,수요일,경기도 용인시 처인구 양지면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,52세,상해없음,승용,남,45세,경상
2022040800100330,2022년 4월 8일 15시,금요일,경기도 용인시 처인구 고림동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,49세,상해없음,화물,남,70세,부상신고
2022040900100245,2022년 4월 9일 13시,토요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,42세,경상
2022041100100201,2022년 4월 11일 11시,월요일,경기도 용인시 기흥구 공세동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,23세,중상
2022041100100265,2022년 4월 11일 13시,월요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,2,2,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,39세,경상
2022041200100305,2022년 4월 12일 15시,화요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,여,39세,경상
2022041200100335,2022년 4월 12일 16시,화요일,경기도 용인시 수지구 성복동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,기타 - 기타,승용,여,47세,상해없음,승용,남,30세,중상
2022041300100538,2022년 4월 13일 22시,수요일,경기도 용인시 처인구 양지면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,화물,남,39세,경상
2022041500100289,2022년 4월 15일 14시,금요일,경기도 용인시 처인구 양지면,부상신고사고,0,0,0,3,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,49세,부상신고
2022041500100613,2022년 4월 15일 22시,금요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,43세,경상
2022041800100087,2022년 4월 18일 08시,월요일,경기도 용인시 처인구 고림동,경상사고,0,0,6,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,33세,상해없음,승용,남,25세,경상
2022041900100616,2022년 4월 19일 22시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,61세,상해없음
2022042100100125,2022년 4월 21일 09시,목요일,경기도 용인시 기흥구 보라동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,57세,중상
2022042100100559,2022년 4월 21일 23시,목요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,40세,경상
2022042400100176,2022년 4월 24일 13시,일요일,경기도 용인시 처인구 양지면,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승용,여,35세,상해없음,승용,여,56세,경상
2022042400100415,2022년 4월 24일 21시,일요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,기타불명,승용,남,25세,경상
2022042500100586,2022년 4월 25일 22시,월요일,경기도 용인시 처인구 유방동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,48세,상해없음,승용,남,57세,중상
2022042600100113,2022년 4월 26일 08시,화요일,경기도 용인시 기흥구 신갈동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,41세,중상
2022042600100439,2022년 4월 26일 18시,화요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,75세,상해없음,승용,남,25세,경상
2022042700100025,2022년 4월 27일 03시,수요일,경기도 용인시 수지구 성복동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,34세,경상
2022042900100067,2022년 4월 29일 05시,금요일,경기도 용인시 처인구 유방동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,40세,상해없음,승용,남,70세,경상
2022042900100137,2022년 4월 29일 08시,금요일,경기도 용인시 처인구 포곡읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,34세,경상
2022050100100219,2022년 5월 1일 14시,일요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,8,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,경상,승용,남,29세,경상
2022050400100298,2022년 5월 4일 12시,수요일,경기도 용인시 기흥구 상갈동,중상사고,0,3,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,승용,여,27세,중상
2022050400100544,2022년 5월 4일 18시,수요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,29세,경상
2022050400100604,2022년 5월 4일 19시,수요일,경기도 용인시 기흥구 청덕동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,승용,남,32세,경상
2022050700100138,2022년 5월 7일 11시,토요일,경기도 용인시 처인구 유방동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,32세,경상
2022050900100094,2022년 5월 9일 08시,월요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,화물,남,52세,상해없음,승용,남,21세,경상
2022051200100172,2022년 5월 12일 10시,목요일,경기도 용인시 처인구 남사읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,68세,상해없음,승용,여,56세,경상
2022051300100098,2022년 5월 13일 08시,금요일,경기도 용인시 기흥구 신갈동,중상사고,0,1,4,6,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,39세,상해없음,승용,남,59세,상해없음
2022051400100105,2022년 5월 14일 08시,토요일,경기도 용인시 처인구 유방동,경상사고,0,0,3,29,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승합,남,23세,부상신고
2022051700100474,2022년 5월 17일 18시,화요일,경기도 용인시 처인구 남사읍,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,화물,남,39세,경상
2022051900100435,2022년 5월 19일 18시,목요일,경기도 용인시 처인구 양지면,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승합,남,41세,상해없음,승용,남,37세,경상
2022052100100280,2022년 5월 21일 13시,토요일,경기도 용인시 처인구 유방동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,69세,경상
2022052300100013,2022년 5월 23일 01시,월요일,경기도 용인시 기흥구 보라동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,경상,화물,남,39세,경상
2022052400100345,2022년 5월 24일 15시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,40세,경상
2022052600100614,2022년 5월 26일 21시,목요일,경기도 용인시 기흥구 언남동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,여,47세,경상
2022052700100028,2022년 5월 27일 02시,금요일,경기도 용인시 처인구 양지면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,28세,상해없음,화물,남,34세,경상
