사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,,
2.02202E+15,2022년 2월 24일 11시,목요일,경기도 평택시 진위면,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,57세,부상신고,,
2.02202E+15,2022년 2월 25일 06시,금요일,경기도 용인시 기흥구 신갈동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,56세,중상,승용,남,51세,경상,,
2.02202E+15,2022년 2월 25일 14시,금요일,대구광역시 달성군 하빈면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,56세,경상,,
2.02202E+15,2022년 2월 25일 15시,금요일,대전광역시 대덕구 신대동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,52세,경상,,
2.02202E+15,2022년 2월 25일 18시,금요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,67세,상해없음,,1
2.02202E+15,2022년 2월 26일 00시,토요일,경기도 성남시 분당구 금곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,54세,상해없음,승용,남,52세,경상,,
2.02202E+15,2022년 2월 26일 17시,토요일,충청남도 천안시 동남구 성남면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,62세,경상,,
2.02202E+15,2022년 2월 26일 19시,토요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,27세,상해없음,승합,여,53세,경상,,
2.02202E+15,2022년 2월 26일 21시,토요일,경기도 용인시 처인구 남사읍,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,젖음/습기,맑음,단일로 - 기타,화물,남,61세,부상신고,승합,남,41세,상해없음,,
2.02202E+15,2022년 2월 26일 23시,토요일,부산광역시 금정구 노포동,중상사고,0,1,1,0,차대차 - 측면충돌,기타,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,29세,중상,,
2.02202E+15,2022년 2월 27일 12시,일요일,경기도 오산시 오산동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,45세,경상,,
2.02203E+15,2022년 3월 1일 05시,화요일,울산광역시 울주군 언양읍,중상사고,0,2,2,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,64세,경상,승용,여,55세,경상,,
2.02203E+15,2022년 3월 1일 09시,화요일,경기도 성남시 분당구 삼평동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,41세,상해없음,승용,남,24세,중상,,
2.02203E+15,2022년 3월 1일 14시,화요일,경상남도 양산시 하북면,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,47세,상해없음,승용,남,54세,경상,,
2.02203E+15,2022년 3월 1일 19시,화요일,경기도 용인시 수지구 죽전동,경상사고,0,0,6,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,60세,경상,,
2.02203E+15,2022년 3월 2일 19시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,61세,상해없음,승용,남,43세,경상,,
2.02203E+15,2022년 3월 2일 20시,수요일,경기도 화성시 방교동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,41세,경상,,
2.02203E+15,2022년 3월 4일 12시,금요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,50세,상해없음,승용,남,45세,경상,,
2.02203E+15,2022년 3월 4일 13시,금요일,충청북도 청주시 서원구 남이면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,남,45세,경상,,
2.02203E+15,2022년 3월 5일 02시,토요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,54세,경상,,
2.02203E+15,2022년 3월 6일 14시,일요일,경기도 용인시 기흥구 보라동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,61세,상해없음,,
2.02203E+15,2022년 3월 7일 03시,월요일,경기도 성남시 분당구 분당동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,화물,남,62세,중상,,
2.02203E+15,2022년 3월 7일 04시,월요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,25세,상해없음,화물,남,53세,경상,,
2.02203E+15,2022년 3월 8일 08시,화요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,56세,상해없음,승용,남,29세,경상,,
2.02203E+15,2022년 3월 9일 00시,수요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,기타,단일로 - 기타,승용,남,60세,상해없음,화물,남,55세,상해없음,,
2.02203E+15,2022년 3월 12일 20시,토요일,경상북도 칠곡군 왜관읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,남,23세,경상,,
2.02203E+15,2022년 3월 13일 14시,일요일,대구광역시 북구 서변동,경상사고,0,0,3,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,흐림,단일로 - 지하차도(도로)내,승용,남,63세,상해없음,,,,,,
2.02203E+15,2022년 3월 13일 15시,일요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,24세,상해없음,승용,남,38세,경상,,
2.02203E+15,2022년 3월 14일 17시,월요일,서울특별시 서초구 양재동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,37세,상해없음,승용,여,29세,부상신고,,1
2.02203E+15,2022년 3월 14일 20시,월요일,경기도 성남시 분당구 판교동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,,,,,,
2.02203E+15,2022년 3월 15일 14시,화요일,경기도 오산시 부산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,73세,상해없음,화물,남,57세,경상,,
2.02203E+15,2022년 3월 15일 16시,화요일,경기도 성남시 분당구 금곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,화물,남,53세,경상,,
2.02203E+15,2022년 3월 16일 06시,수요일,경상북도 경산시 진량읍,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,기타,건조,맑음,단일로 - 기타,화물,남,52세,부상신고,,,,,,
2.02203E+15,2022년 3월 17일 08시,목요일,경상북도 칠곡군 왜관읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,31세,경상,,
2.02203E+15,2022년 3월 19일 12시,토요일,서울특별시 서초구 원지동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,42세,경상,,1
2.02203E+15,2022년 3월 20일 11시,일요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승합,남,43세,경상,,
2.02203E+15,2022년 3월 20일 15시,일요일,경기도 성남시 분당구 금곡동,중상사고,0,2,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,35세,상해없음,승용,남,36세,경상,,
2.02203E+15,2022년 3월 22일 21시,화요일,울산광역시 울주군 두서면,중상사고,0,2,5,3,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,51세,상해없음,,
2.02203E+15,2022년 3월 23일 04시,수요일,경기도 성남시 수정구 금토동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,46세,경상,화물,남,52세,경상,,
2.02203E+15,2022년 3월 23일 14시,수요일,경기도 오산시 고현동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,46세,중상,,
2.02203E+15,2022년 3월 25일 00시,금요일,경상남도 양산시 동면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,화물,남,45세,경상,,
2.02203E+15,2022년 3월 25일 07시,금요일,경기도 용인시 수지구 죽전동,경상사고,0,0,2,1,차대차 - 기타,차로위반,건조,맑음,기타 - 기타,승합,남,62세,경상,승용,남,24세,경상,,
2.02203E+15,2022년 3월 25일 11시,금요일,경기도 안성시 원곡면,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,32세,중상,,
2.02203E+15,2022년 3월 25일 21시,금요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,56세,상해없음,승용,남,55세,경상,,
2.02203E+15,2022년 3월 26일 03시,토요일,경기도 안성시 원곡면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,여,47세,중상,,
2.02203E+15,2022년 3월 27일 20시,일요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,42세,상해없음,승용,남,27세,경상,,
2.02203E+15,2022년 3월 28일 08시,월요일,경기도 성남시 분당구 금곡동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,경상,승용,여,44세,경상,,
2.02203E+15,2022년 3월 29일 14시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,화물,남,40세,경상,,
2.02203E+15,2022년 3월 29일 16시,화요일,울산광역시 울주군 언양읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,건설기계,남,33세,상해없음,승합,남,57세,상해없음,,
2.02203E+15,2022년 3월 29일 17시,화요일,대구광역시 북구 노곡동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,여,57세,중상,,
2.02203E+15,2022년 3월 30일 09시,수요일,경기도 성남시 분당구 분당동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,38세,경상,,
2.02203E+15,2022년 3월 31일 10시,목요일,경기도 성남시 분당구 궁내동,중상사고,0,1,0,2,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,화물,남,48세,부상신고,,
2.02203E+15,2022년 3월 31일 19시,목요일,경기도 성남시 수정구 상적동,경상사고,0,0,3,3,차대차 - 기타,차로위반,건조,맑음,기타 - 기타,승용,남,30세,상해없음,승합,남,48세,경상,,
2.02203E+15,2022년 3월 31일 21시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,45세,기타불명,승용,남,38세,경상,,
2.02204E+15,2022년 4월 1일 11시,금요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,화물,남,39세,경상,,
2.02204E+15,2022년 4월 1일 21시,금요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,19세,경상,,
2.02204E+15,2022년 4월 2일 08시,토요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,30세,경상,,
2.02204E+15,2022년 4월 2일 12시,토요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,33세,경상,,
2.02204E+15,2022년 4월 2일 13시,토요일,경기도 성남시 분당구 백현동,경상사고,0,0,3,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,여,22세,상해없음,승합,남,49세,부상신고,,
2.02204E+15,2022년 4월 3일 09시,일요일,경기도 성남시 분당구 궁내동,경상사고,0,0,5,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,경상,승합,남,39세,상해없음,,
2.02204E+15,2022년 4월 3일 09시,일요일,충청남도 천안시 동남구 성남면,중상사고,0,3,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,42세,중상,,
2.02204E+15,2022년 4월 3일 15시,일요일,경기도 평택시 진위면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,33세,상해없음,승합,남,52세,경상,,
2.02204E+15,2022년 4월 4일 08시,월요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,56세,상해없음,보행자,여,32세,경상,,
2.02204E+15,2022년 4월 4일 20시,월요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,59세,경상,,
2.02204E+15,2022년 4월 4일 21시,월요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,여,51세,경상,,
2.02204E+15,2022년 4월 5일 08시,화요일,경상남도 양산시 산막동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,33세,상해없음,승용,남,29세,경상,,
2.02204E+15,2022년 4월 6일 13시,수요일,경기도 평택시 진위면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21세,상해없음,승용,남,25세,경상,,
2.02204E+15,2022년 4월 6일 18시,수요일,경상북도 칠곡군 석적읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,특수,남,47세,중상,,
2.02204E+15,2022년 4월 6일 20시,수요일,서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,36세,경상,,1
